TradTime,TradPrice,TradVolume,TradeBuyNo,TradeSellNo,TradeBSFlag,BizIndex
2024-12-02 10:16:06.870,9.4,100.0,6607423,6608136,S,10292143
2024-12-02 10:16:07.080,9.4,600.0,6607423,6608547,S,10292892
2024-12-02 10:16:07.080,9.4,900.0,6607423,6608549,S,10292894
2024-12-02 10:16:07.080,9.4,500.0,6607423,6608550,S,10292895
2024-12-02 10:16:07.080,9.4,500.0,6607423,6608551,S,10292896
2024-12-02 10:16:07.080,9.4,500.0,6607423,6608552,S,10292897
2024-12-02 10:16:07.120,9.4,100.0,6607423,6608569,S,10292923
2024-12-02 10:16:07.500,9.4,600.0,6609271,6608569,B,10294312
2024-12-02 10:16:07.500,9.4,200.0,6609271,6608589,B,10294313
2024-12-02 10:16:07.530,9.39,400.0,6430351,6609348,S,10294467
2024-12-02 10:16:07.650,9.39,200.0,6430351,6609508,S,10294788
2024-12-02 10:16:08.770,9.39,700.0,6430351,6612061,S,10298754
2024-12-02 10:16:08.810,9.4,300.0,6612168,6608589,B,10298922
2024-12-02 10:16:08.810,9.4,600.0,6612168,6608742,B,10298923
2024-12-02 10:16:08.810,9.4,100.0,6612168,6609419,B,10298924
2024-12-02 10:16:08.810,9.4,100.0,6612168,6609613,B,10298925
2024-12-02 10:16:08.810,9.4,500.0,6612168,6610059,B,10298926
2024-12-02 10:16:09.230,9.39,100.0,6430351,6612892,S,10300117
2024-12-02 10:16:09.350,9.4,200.0,6613192,6610059,B,10300659
2024-12-02 10:16:09.350,9.4,700.0,6613192,6611888,B,10300660
2024-12-02 10:16:09.990,9.39,400.0,6430351,6614255,S,10302324
2024-12-02 10:16:10.440,9.39,1100.0,6430351,6614982,S,10303617
2024-12-02 10:16:13.760,9.39,100.0,6430351,6619901,S,10311451
2024-12-02 10:16:14.330,9.4,400.0,6620808,6611888,B,10313074
2024-12-02 10:16:14.330,9.4,1200.0,6620808,6612456,B,10313075
2024-12-02 10:16:14.330,9.4,100.0,6620808,6612458,B,10313076
2024-12-02 10:16:14.330,9.4,1100.0,6620808,6612483,B,10313077
2024-12-02 10:16:14.330,9.4,600.0,6620808,6612484,B,10313078
2024-12-02 10:16:14.330,9.4,800.0,6620808,6612485,B,10313079
2024-12-02 10:16:14.330,9.4,1800.0,6620808,6612557,B,10313080
2024-12-02 10:16:14.330,9.4,200.0,6620808,6612832,B,10313081
2024-12-02 10:16:14.330,9.4,1400.0,6620808,6613233,B,10313082
2024-12-02 10:16:14.330,9.4,400.0,6620808,6613629,B,10313083
2024-12-02 10:16:14.770,9.4,100.0,6621400,6613629,B,10314121
2024-12-02 10:16:16.180,9.39,1400.0,6430351,6623404,S,10317426
2024-12-02 10:16:16.180,9.39,200.0,6431966,6623404,S,10317427
2024-12-02 10:16:18.300,9.39,500.0,6435976,6626341,S,10322254
2024-12-02 10:16:18.570,9.39,300.0,6435976,6626665,S,10322858
2024-12-02 10:16:20.020,9.4,100.0,6628546,6613629,B,10325806
2024-12-02 10:16:20.020,9.4,600.0,6628546,6614012,B,10325807
2024-12-02 10:16:20.020,9.4,100.0,6628546,6614250,B,10325808
2024-12-02 10:16:20.580,9.39,200.0,6435976,6629501,S,10327491
2024-12-02 10:16:21.150,9.39,400.0,6435976,6630247,S,10328680
2024-12-02 10:16:21.300,9.39,700.0,6435976,6630456,S,10329021
2024-12-02 10:16:21.690,9.39,2900.0,6435976,6631103,S,10329978
2024-12-02 10:16:21.690,9.39,1000.0,6439772,6631103,S,10329979
2024-12-02 10:16:21.690,9.39,100.0,6441666,6631103,S,10329980
2024-12-02 10:16:21.690,9.39,3000.0,6451418,6631103,S,10329981
2024-12-02 10:16:21.690,9.39,200.0,6451643,6631103,S,10329982
2024-12-02 10:16:21.690,9.39,1000.0,6456355,6631103,S,10329983
2024-12-02 10:16:21.690,9.39,1200.0,6457175,6631103,S,10329984
2024-12-02 10:16:21.690,9.39,1100.0,6458649,6631103,S,10329985
2024-12-02 10:16:21.690,9.39,200.0,6459629,6631103,S,10329986
2024-12-02 10:16:21.690,9.39,200.0,6460382,6631103,S,10329987
2024-12-02 10:16:21.690,9.39,3900.0,6462923,6631103,S,10329988
2024-12-02 10:16:23.560,9.4,500.0,6633655,6614250,B,10334440
2024-12-02 10:16:23.560,9.4,100.0,6633655,6616552,B,10334441
2024-12-02 10:16:23.560,9.4,500.0,6633655,6617096,B,10334442
2024-12-02 10:16:23.560,9.4,600.0,6633655,6618736,B,10334443
2024-12-02 10:16:23.560,9.4,1600.0,6633655,6618785,B,10334444
2024-12-02 10:16:23.560,9.4,600.0,6633655,6619105,B,10334445
2024-12-02 10:16:23.560,9.4,1100.0,6633655,6619444,B,10334446
2024-12-02 10:16:24.340,9.4,1000.0,6634680,6620196,B,10336149
2024-12-02 10:16:25.760,9.4,5600.0,6636497,6620196,B,10339070
2024-12-02 10:16:27.610,9.39,200.0,6462923,6639218,S,10344063
2024-12-02 10:16:30.440,9.4,3900.0,6643476,6620196,B,10351068
2024-12-02 10:16:30.440,9.4,1100.0,6643476,6622198,B,10351069
2024-12-02 10:16:30.440,9.4,200.0,6643476,6622535,B,10351070
2024-12-02 10:16:30.440,9.4,1100.0,6643476,6623848,B,10351071
2024-12-02 10:16:32.040,9.39,100.0,6462923,6645543,S,10354407
2024-12-02 10:16:33.060,9.39,800.0,6462923,6646996,S,10356745
2024-12-02 10:16:33.060,9.39,1000.0,6464931,6646996,S,10356746
2024-12-02 10:16:33.060,9.39,100.0,6466731,6646996,S,10356747
2024-12-02 10:16:33.060,9.39,1000.0,6466903,6646996,S,10356748
2024-12-02 10:16:33.060,9.39,100.0,6468008,6646996,S,10356749
2024-12-02 10:16:33.060,9.39,100.0,6468676,6646996,S,10356750
2024-12-02 10:16:33.060,9.39,2000.0,6470230,6646996,S,10356751
2024-12-02 10:16:33.060,9.39,3200.0,6472773,6646996,S,10356752
2024-12-02 10:16:33.060,9.39,2600.0,6476163,6646996,S,10356753
2024-12-02 10:16:33.060,9.39,1400.0,6476163,6647005,S,10356763
2024-12-02 10:16:33.320,9.4,300.0,6647327,6624648,B,10357257
2024-12-02 10:16:34.990,9.4,500.0,6649436,6624648,B,10360828
2024-12-02 10:16:35.370,9.4,700.0,6650184,6624648,B,10362191
2024-12-02 10:16:35.370,9.4,2500.0,6650184,6624839,B,10362192
2024-12-02 10:16:35.370,9.4,500.0,6650184,6626429,B,10362193
2024-12-02 10:16:35.370,9.4,100.0,6650184,6626509,B,10362194
2024-12-02 10:16:35.370,9.4,1100.0,6650184,6628033,B,10362195
2024-12-02 10:16:35.370,9.4,100.0,6650184,6628119,B,10362196
2024-12-02 10:16:35.370,9.4,500.0,6650184,6629005,B,10362197
2024-12-02 10:16:36.780,9.39,1000.0,6476163,6652228,S,10365443
2024-12-02 10:16:37.060,9.4,600.0,6652666,6629005,B,10366083
2024-12-02 10:16:37.060,9.4,100.0,6652666,6629749,B,10366084
2024-12-02 10:16:37.060,9.4,1100.0,6652666,6630589,B,10366085
2024-12-02 10:16:37.700,9.4,600.0,6653473,6630589,B,10367566
2024-12-02 10:16:38.900,9.4,300.0,6655308,6630589,B,10370441
2024-12-02 10:16:40.640,9.39,900.0,6476163,6657749,S,10374479
2024-12-02 10:16:40.780,9.39,100.0,6476163,6657922,S,10374876
2024-12-02 10:16:41.500,9.39,100.0,6476163,6659235,S,10376993
2024-12-02 10:16:41.610,9.39,2700.0,6476163,6659420,S,10377354
2024-12-02 10:16:45.320,9.4,5800.0,6664350,6630589,B,10385831
2024-12-02 10:16:46.640,9.4,800.0,6666070,6630589,B,10388786
2024-12-02 10:16:47.210,9.39,800.0,6476163,6666788,S,10389964
2024-12-02 10:16:50.130,9.4,2100.0,6670959,6630589,B,10397035
2024-12-02 10:16:51.110,9.39,200.0,6476163,6672201,S,10399133
2024-12-02 10:16:52.430,9.39,200.0,6476163,6673844,S,10401882
2024-12-02 10:16:52.430,9.39,700.0,6476451,6673844,S,10401883
2024-12-02 10:16:53.470,9.39,300.0,6476451,6675011,S,10403800
2024-12-02 10:16:53.470,9.39,900.0,6476561,6675011,S,10403801
2024-12-02 10:16:54.630,9.39,300.0,6476561,6676406,S,10406092
2024-12-02 10:16:55.380,9.4,300.0,6677422,6630589,B,10407656
2024-12-02 10:16:55.380,9.4,300.0,6677422,6630892,B,10407657
2024-12-02 10:16:55.380,9.4,1100.0,6677422,6631615,B,10407658
2024-12-02 10:16:55.380,9.4,300.0,6677422,6632118,B,10407659
2024-12-02 10:16:55.380,9.4,1000.0,6677422,6632345,B,10407660
2024-12-02 10:16:55.380,9.4,1500.0,6677422,6634015,B,10407661
2024-12-02 10:16:56.350,9.39,300.0,6476561,6678682,S,10409832
2024-12-02 10:16:57.490,9.39,800.0,6476561,6680023,S,10412039
2024-12-02 10:16:57.490,9.39,2000.0,6484245,6680023,S,10412040
2024-12-02 10:16:57.490,9.39,300.0,6490028,6680023,S,10412041
2024-12-02 10:16:57.830,9.39,600.0,6490028,6680459,S,10412785
2024-12-02 10:16:58.530,9.39,400.0,6490028,6681275,S,10414074
2024-12-02 10:16:59.140,9.39,700.0,6490028,6681955,S,10415145
2024-12-02 10:17:00.450,9.39,100.0,6495078,6683612,S,10417822
2024-12-02 10:17:00.450,9.39,300.0,6495174,6683612,S,10417823
2024-12-02 10:17:02.060,9.4,100.0,6685790,6634015,B,10421409
2024-12-02 10:17:02.060,9.4,1600.0,6685790,6634266,B,10421410
2024-12-02 10:17:02.060,9.4,900.0,6685790,6634741,B,10421411
2024-12-02 10:17:02.100,9.4,800.0,6685936,6634741,B,10421618
2024-12-02 10:17:02.100,9.4,100.0,6685936,6639939,B,10421619
2024-12-02 10:17:02.100,9.4,1100.0,6685936,6641895,B,10421620
2024-12-02 10:17:02.100,9.4,1400.0,6685936,6643807,B,10421621
2024-12-02 10:17:02.100,9.4,1700.0,6685936,6644463,B,10421622
2024-12-02 10:17:02.100,9.4,1100.0,6685936,6644732,B,10421623
2024-12-02 10:17:02.100,9.4,1100.0,6685936,6644761,B,10421624
2024-12-02 10:17:02.100,9.4,1600.0,6685936,6645711,B,10421625
2024-12-02 10:17:02.100,9.4,1600.0,6685936,6646807,B,10421626
2024-12-02 10:17:02.100,9.4,300.0,6685936,6647380,B,10421627
2024-12-02 10:17:02.100,9.4,1100.0,6685936,6650164,B,10421628
2024-12-02 10:17:02.100,9.4,900.0,6685936,6650555,B,10421629
2024-12-02 10:17:02.100,9.4,900.0,6685936,6652619,B,10421630
2024-12-02 10:17:02.100,9.4,1000.0,6685936,6655303,B,10421631
2024-12-02 10:17:02.100,9.4,6400.0,6685936,6656374,B,10421632
2024-12-02 10:17:02.100,9.4,300.0,6685936,6659760,B,10421633
2024-12-02 10:17:02.100,9.4,10600.0,6685936,6659985,B,10421634
2024-12-02 10:17:02.190,9.4,2500.0,6686034,6659985,B,10421787
2024-12-02 10:17:02.270,9.4,1600.0,6686150,6659985,B,10421952
2024-12-02 10:17:02.270,9.4,1400.0,6686150,6660263,B,10421953
2024-12-02 10:17:02.290,9.4,1700.0,6686180,6660263,B,10421986
2024-12-02 10:17:02.310,9.4,500.0,6686224,6660263,B,10422066
2024-12-02 10:17:02.310,9.4,200.0,6686225,6660263,B,10422067
2024-12-02 10:17:02.310,9.4,6200.0,6686226,6660263,B,10422068
2024-12-02 10:17:02.310,9.4,100.0,6686226,6662371,B,10422069
2024-12-02 10:17:02.310,9.4,3000.0,6686228,6662371,B,10422071
2024-12-02 10:17:02.310,9.4,800.0,6686229,6662371,B,10422072
2024-12-02 10:17:02.370,9.4,400.0,6686398,6662371,B,10422326
2024-12-02 10:17:02.370,9.4,400.0,6686400,6662371,B,10422328
2024-12-02 10:17:02.410,9.4,3400.0,6686546,6662371,B,10422547
2024-12-02 10:17:02.410,9.4,500.0,6686546,6667965,B,10422548
2024-12-02 10:17:02.410,9.4,700.0,6686546,6668530,B,10422549
2024-12-02 10:17:02.410,9.4,600.0,6686546,6670226,B,10422550
2024-12-02 10:17:02.410,9.4,100.0,6686546,6671639,B,10422551
2024-12-02 10:17:02.410,9.4,400.0,6686546,6672260,B,10422552
2024-12-02 10:17:02.410,9.4,100.0,6686546,6673114,B,10422553
2024-12-02 10:17:02.410,9.4,7400.0,6686546,6673173,B,10422554
2024-12-02 10:17:02.410,9.4,300.0,6686546,6675192,B,10422555
2024-12-02 10:17:02.410,9.4,400.0,6686546,6675271,B,10422556
2024-12-02 10:17:02.410,9.4,100.0,6686546,6675371,B,10422557
2024-12-02 10:17:02.410,9.4,300.0,6686546,6676775,B,10422558
2024-12-02 10:17:02.410,9.4,1300.0,6686546,6677077,B,10422559
2024-12-02 10:17:02.410,9.4,2700.0,6686546,6680014,B,10422560
2024-12-02 10:17:02.410,9.4,1200.0,6686546,6681476,B,10422561
2024-12-02 10:17:02.410,9.4,7400.0,6686546,6683583,B,10422562
2024-12-02 10:17:02.650,9.41,1500.0,6687045,6487441,B,10423248
2024-12-02 10:17:02.900,9.4,600.0,6686546,6687537,S,10424145
2024-12-02 10:17:02.970,9.41,100.0,6687638,6487441,B,10424344
2024-12-02 10:17:03.370,9.41,1500.0,6688570,6487441,B,10425701
2024-12-02 10:17:03.680,9.41,1500.0,6689231,6487441,B,10426933
2024-12-02 10:17:04.650,9.41,1400.0,6691519,6487441,B,10430435
2024-12-02 10:17:04.650,9.41,200.0,6691519,6487523,B,10430436
2024-12-02 10:17:04.830,9.4,400.0,6686546,6691833,S,10430915
2024-12-02 10:17:05.040,9.41,1300.0,6692213,6495866,B,10431468
2024-12-02 10:17:05.410,9.41,500.0,6693035,6495866,B,10432736
2024-12-02 10:17:05.600,9.41,7800.0,6693354,6495866,B,10433357
2024-12-02 10:17:05.600,9.41,200.0,6693354,6496844,B,10433358
2024-12-02 10:17:05.600,9.41,1600.0,6693354,6497489,B,10433359
2024-12-02 10:17:05.600,9.41,1800.0,6693354,6499611,B,10433360
2024-12-02 10:17:11.340,9.4,300.0,6686834,6701935,S,10447205
2024-12-02 10:17:11.340,9.4,100.0,6686837,6701935,S,10447206
2024-12-02 10:17:11.340,9.4,100.0,6686839,6701935,S,10447207
2024-12-02 10:17:11.340,9.4,1100.0,6686840,6701935,S,10447208
2024-12-02 10:17:12.370,9.4,700.0,6686840,6703527,S,10449803
2024-12-02 10:17:12.370,9.4,200.0,6686843,6703527,S,10449804
2024-12-02 10:17:13.810,9.4,700.0,6686843,6705316,S,10452802
2024-12-02 10:17:13.810,9.4,200.0,6686845,6705316,S,10452803
2024-12-02 10:17:13.890,9.4,100.0,6686846,6705434,S,10453001
2024-12-02 10:17:13.890,9.4,100.0,6686847,6705434,S,10453002
2024-12-02 10:17:13.890,9.4,1000.0,6686848,6705434,S,10453003
2024-12-02 10:17:13.890,9.4,200.0,6686849,6705434,S,10453004
2024-12-02 10:17:13.890,9.4,100.0,6686851,6705434,S,10453005
2024-12-02 10:17:13.890,9.4,200.0,6686931,6705434,S,10453006
2024-12-02 10:17:13.890,9.4,100.0,6686990,6705434,S,10453007
2024-12-02 10:17:13.890,9.4,1300.0,6686996,6705434,S,10453008
2024-12-02 10:17:13.890,9.4,800.0,6687032,6705434,S,10453009
2024-12-02 10:17:13.890,9.4,1000.0,6687124,6705434,S,10453010
2024-12-02 10:17:13.890,9.4,200.0,6687300,6705434,S,10453011
2024-12-02 10:17:13.890,9.4,200.0,6687354,6705434,S,10453012
2024-12-02 10:17:13.890,9.4,200.0,6687626,6705434,S,10453013
2024-12-02 10:17:13.890,9.4,400.0,6689561,6705434,S,10453014
2024-12-02 10:17:13.890,9.4,300.0,6692342,6705434,S,10453015
2024-12-02 10:17:13.890,9.4,100.0,6693853,6705434,S,10453016
2024-12-02 10:17:13.890,9.4,3400.0,6693873,6705434,S,10453017
2024-12-02 10:17:14.330,9.4,3900.0,6693873,6706083,S,10454018
2024-12-02 10:17:15.080,9.4,1700.0,6693873,6706899,S,10455570
2024-12-02 10:17:15.710,9.4,7500.0,6693873,6707703,S,10457098
2024-12-02 10:17:15.710,9.4,100.0,6694266,6707703,S,10457099
2024-12-02 10:17:15.710,9.4,100.0,6695197,6707703,S,10457100
2024-12-02 10:17:15.710,9.4,100.0,6696539,6707703,S,10457101
2024-12-02 10:17:17.740,9.4,400.0,6696539,6710522,S,10461444
2024-12-02 10:17:17.930,9.4,100.0,6696539,6710870,S,10461954
2024-12-02 10:17:19.330,9.41,300.0,6712591,6499611,B,10464722
2024-12-02 10:17:21.030,9.4,300.0,6696539,6714906,S,10468190
2024-12-02 10:17:24.050,9.41,8000.0,6718854,6499611,B,10474647
2024-12-02 10:17:24.390,9.4,500.0,6696878,6719428,S,10475545
2024-12-02 10:17:24.510,9.41,400.0,6719578,6499611,B,10475791
2024-12-02 10:17:24.880,9.41,3100.0,6720098,6499611,B,10476668
2024-12-02 10:17:25.060,9.4,200.0,6696878,6720288,S,10477049
2024-12-02 10:17:27.060,9.4,500.0,6696878,6723340,S,10481581
2024-12-02 10:17:27.060,9.4,400.0,6697077,6723340,S,10481582
2024-12-02 10:17:27.060,9.4,200.0,6697362,6723340,S,10481583
2024-12-02 10:17:28.140,9.4,600.0,6697362,6724872,S,10483768
2024-12-02 10:17:29.770,9.4,700.0,6697362,6727108,S,10487268
2024-12-02 10:17:31.070,9.41,1600.0,6728846,6499611,B,10489929
2024-12-02 10:17:32.320,9.41,8000.0,6730444,6499611,B,10492523
2024-12-02 10:17:32.530,9.41,300.0,6730699,6499611,B,10492902
2024-12-02 10:17:33.020,9.4,300.0,6697362,6731320,S,10493773
2024-12-02 10:17:33.970,9.41,3200.0,6732355,6499611,B,10495494
2024-12-02 10:17:34.050,9.41,1600.0,6732466,6499611,B,10495668
2024-12-02 10:17:37.640,9.4,400.0,6697362,6736921,S,10502919
2024-12-02 10:17:39.600,9.4,400.0,6697362,6739510,S,10507016
2024-12-02 10:17:39.920,9.4,200.0,6697362,6739886,S,10507626
2024-12-02 10:17:40.020,9.4,500.0,6697362,6739983,S,10507768
2024-12-02 10:17:40.220,9.41,2400.0,6740205,6499611,B,10508221
2024-12-02 10:17:44.090,9.4,100.0,6697362,6744370,S,10514640
2024-12-02 10:17:45.710,9.4,100.0,6699048,6746085,S,10517267
2024-12-02 10:17:48.510,9.41,22000.0,6749275,6499611,B,10522329
2024-12-02 10:17:48.510,9.41,20600.0,6749275,6500114,B,10522330
2024-12-02 10:17:49.150,9.41,700.0,6750092,6500330,B,10523569
2024-12-02 10:17:49.150,9.41,300.0,6750092,6530746,B,10523570
2024-12-02 10:17:49.150,9.41,100.0,6750092,6550700,B,10523571
2024-12-02 10:17:49.150,9.41,6200.0,6750092,6552665,B,10523572
2024-12-02 10:17:49.150,9.41,1500.0,6750092,6566599,B,10523573
2024-12-02 10:17:49.150,9.41,800.0,6750092,6580613,B,10523574
2024-12-02 10:17:49.150,9.41,300.0,6750092,6581019,B,10523575
2024-12-02 10:17:49.150,9.41,1600.0,6750092,6590861,B,10523576
2024-12-02 10:17:49.150,9.41,1100.0,6750092,6592113,B,10523577
2024-12-02 10:17:49.150,9.41,600.0,6750092,6595671,B,10523578
2024-12-02 10:17:49.150,9.41,2000.0,6750092,6598663,B,10523579
2024-12-02 10:17:49.150,9.41,200.0,6750092,6601004,B,10523580
2024-12-02 10:17:49.150,9.41,200.0,6750092,6601034,B,10523581
2024-12-02 10:17:49.150,9.41,100.0,6750092,6601035,B,10523582
2024-12-02 10:17:49.150,9.41,1100.0,6750092,6603442,B,10523583
2024-12-02 10:17:50.150,9.4,700.0,6699048,6751272,S,10525472
2024-12-02 10:17:50.150,9.4,100.0,6699811,6751272,S,10525473
2024-12-02 10:17:50.320,9.41,200.0,6751422,6603442,B,10525716
2024-12-02 10:17:50.320,9.41,400.0,6751423,6603442,B,10525718
2024-12-02 10:17:50.320,9.41,100.0,6751426,6603442,B,10525724
2024-12-02 10:17:50.320,9.41,100.0,6751432,6603442,B,10525732
2024-12-02 10:17:51.270,9.41,100.0,6752740,6603442,B,10527821
2024-12-02 10:17:51.320,9.41,100.0,6752808,6664764,B,10528046
2024-12-02 10:17:51.340,9.41,100.0,6752813,6664764,B,10528051
2024-12-02 10:17:51.340,9.41,100.0,6752817,6664764,B,10528055
2024-12-02 10:17:51.400,9.4,100.0,6699811,6752906,S,10528178
2024-12-02 10:17:51.400,9.4,200.0,6700328,6752906,S,10528179
2024-12-02 10:17:52.290,9.41,100.0,6753978,6664764,B,10529892
2024-12-02 10:17:52.640,9.41,800.0,6754343,6664764,B,10530513
2024-12-02 10:17:52.640,9.41,800.0,6754343,6679483,B,10530514
2024-12-02 10:17:53.220,9.4,700.0,6700328,6755034,S,10531634
2024-12-02 10:17:53.290,9.41,100.0,6755110,6688363,B,10531812
2024-12-02 10:17:54.760,9.41,700.0,6756867,6688363,B,10534648
2024-12-02 10:17:54.910,9.4,200.0,6700328,6757049,S,10534966
2024-12-02 10:17:54.910,9.4,100.0,6704887,6757049,S,10534967
2024-12-02 10:17:55.210,9.4,700.0,6704887,6757462,S,10535652
2024-12-02 10:17:55.210,9.4,100.0,6713621,6757462,S,10535653
2024-12-02 10:17:55.370,9.4,2600.0,6713621,6757691,S,10536004
2024-12-02 10:17:55.370,9.4,1900.0,6713949,6757691,S,10536005
2024-12-02 10:17:55.370,9.4,3700.0,6714517,6757691,S,10536006
2024-12-02 10:17:56.940,9.4,400.0,6714517,6759846,S,10539514
2024-12-02 10:17:57.260,9.4,400.0,6714517,6760244,S,10540073
2024-12-02 10:17:57.490,9.4,1100.0,6714517,6760504,S,10540466
2024-12-02 10:17:58.400,9.4,400.0,6718369,6761744,S,10542504
2024-12-02 10:18:01.400,9.4,200.0,6718369,6765334,S,10548365
2024-12-02 10:18:01.650,9.41,2500.0,6765608,6688363,B,10548759
2024-12-02 10:18:05.430,9.4,500.0,6718369,6771037,S,10557542
2024-12-02 10:18:09.790,9.4,700.0,6718369,6777595,S,10568868
2024-12-02 10:18:09.850,9.4,500.0,6718369,6777744,S,10569088
2024-12-02 10:18:12.570,9.4,300.0,6718369,6782885,S,10577320
2024-12-02 10:18:13.030,9.41,1600.0,6783656,6688363,B,10578583
2024-12-02 10:18:13.420,9.41,100.0,6784249,6688363,B,10579544
2024-12-02 10:18:17.250,9.41,100.0,6789194,6688363,B,10587497
2024-12-02 10:18:23.640,9.4,200.0,6718369,6796298,S,10599401
2024-12-02 10:18:23.640,9.4,200.0,6720205,6796298,S,10599402
2024-12-02 10:18:25.430,9.4,400.0,6720205,6798268,S,10602493
2024-12-02 10:18:25.430,9.4,100.0,6721354,6798268,S,10602494
2024-12-02 10:18:25.430,9.4,200.0,6722344,6798268,S,10602495
2024-12-02 10:18:27.450,9.4,200.0,6722344,6800398,S,10605988
2024-12-02 10:18:28.520,9.4,200.0,6722344,6801580,S,10607917
2024-12-02 10:18:29.430,9.41,200.0,6802545,6688363,B,10609419
2024-12-02 10:18:29.840,9.4,300.0,6722344,6802908,S,10610124
2024-12-02 10:18:30.730,9.41,4000.0,6803786,6688363,B,10611473
2024-12-02 10:18:30.730,9.41,600.0,6803786,6692425,B,10611474
2024-12-02 10:18:31.280,9.41,1300.0,6804318,6692425,B,10612362
2024-12-02 10:18:31.810,9.4,100.0,6722344,6804841,S,10613244
2024-12-02 10:18:31.980,9.41,1000.0,6805002,6692425,B,10613521
2024-12-02 10:18:31.980,9.41,600.0,6805002,6694432,B,10613522
2024-12-02 10:18:31.980,9.41,9500.0,6805002,6694533,B,10613523
2024-12-02 10:18:31.980,9.41,600.0,6805002,6695788,B,10613524
2024-12-02 10:18:31.980,9.41,1500.0,6805002,6698655,B,10613525
2024-12-02 10:18:31.980,9.41,1000.0,6805002,6702288,B,10613526
2024-12-02 10:18:31.980,9.41,7000.0,6805002,6718250,B,10613527
2024-12-02 10:18:31.980,9.41,1700.0,6805002,6721115,B,10613528
2024-12-02 10:18:31.980,9.41,2300.0,6805002,6722292,B,10613529
2024-12-02 10:18:31.980,9.41,4200.0,6805002,6724087,B,10613530
2024-12-02 10:18:31.980,9.41,3900.0,6805002,6728157,B,10613531
2024-12-02 10:18:31.980,9.41,200.0,6805002,6734425,B,10613532
2024-12-02 10:18:31.980,9.41,600.0,6805002,6734813,B,10613533
2024-12-02 10:18:31.980,9.41,100.0,6805002,6737202,B,10613534
2024-12-02 10:18:31.980,9.41,600.0,6805002,6738809,B,10613535
2024-12-02 10:18:31.980,9.41,2500.0,6805002,6749338,B,10613536
2024-12-02 10:18:31.980,9.41,1100.0,6805002,6749703,B,10613537
2024-12-02 10:18:31.980,9.41,500.0,6805002,6750119,B,10613538
2024-12-02 10:18:31.980,9.41,100.0,6805002,6751010,B,10613539
2024-12-02 10:18:31.980,9.41,400.0,6805002,6751346,B,10613540
2024-12-02 10:18:31.980,9.41,500.0,6805002,6753419,B,10613541
2024-12-02 10:18:31.980,9.41,900.0,6805002,6754308,B,10613542
2024-12-02 10:18:31.980,9.41,1800.0,6805002,6756618,B,10613543
2024-12-02 10:18:32.320,9.41,2300.0,6805402,6756618,B,10614168
2024-12-02 10:18:32.320,9.41,400.0,6805402,6759956,B,10614169
2024-12-02 10:18:32.320,9.41,5500.0,6805402,6768548,B,10614170
2024-12-02 10:18:32.320,9.41,100.0,6805402,6782351,B,10614171
2024-12-02 10:18:32.320,9.41,100.0,6805402,6787314,B,10614172
2024-12-02 10:18:32.320,9.41,100.0,6805402,6790283,B,10614173
2024-12-02 10:18:32.320,9.41,700.0,6805402,6791595,B,10614174
2024-12-02 10:18:32.320,9.41,1400.0,6805402,6796123,B,10614175
2024-12-02 10:18:32.320,9.41,26500.0,6805402,6798643,B,10614176
2024-12-02 10:18:32.320,9.41,1100.0,6805402,6800523,B,10614177
2024-12-02 10:18:32.320,9.41,900.0,6805402,6801777,B,10614178
2024-12-02 10:18:32.320,9.41,400.0,6805402,6802117,B,10614179
2024-12-02 10:18:32.320,9.4,500.0,6722344,6805418,S,10614215
2024-12-02 10:18:32.320,9.4,600.0,6722542,6805418,S,10614216
2024-12-02 10:18:32.320,9.4,100.0,6722552,6805418,S,10614217
2024-12-02 10:18:32.450,9.41,700.0,6805540,6805333,B,10614407
2024-12-02 10:18:33.400,9.41,4200.0,6805540,6806480,S,10615896
2024-12-02 10:18:34.130,9.42,2100.0,6807193,6281386,B,10617014
2024-12-02 10:18:34.130,9.42,800.0,6807193,6399054,B,10617015
2024-12-02 10:18:34.710,9.41,900.0,6805540,6807735,S,10617923
2024-12-02 10:18:35.290,9.41,4500.0,6805540,6808363,S,10618868
2024-12-02 10:18:35.660,9.41,800.0,6805651,6808717,S,10619542
2024-12-02 10:18:35.660,9.41,100.0,6805678,6808717,S,10619543
2024-12-02 10:18:35.660,9.41,100.0,6805931,6808717,S,10619544
2024-12-02 10:18:35.660,9.41,200.0,6805932,6808717,S,10619545
2024-12-02 10:18:35.660,9.41,100.0,6806030,6808717,S,10619546
2024-12-02 10:18:35.660,9.41,100.0,6806301,6808717,S,10619547
2024-12-02 10:18:35.660,9.41,200.0,6806570,6808717,S,10619548
2024-12-02 10:18:35.660,9.41,400.0,6806572,6808717,S,10619549
2024-12-02 10:18:35.660,9.41,100.0,6806573,6808717,S,10619550
2024-12-02 10:18:35.660,9.41,100.0,6806574,6808717,S,10619551
2024-12-02 10:18:35.660,9.41,300.0,6806599,6808717,S,10619552
2024-12-02 10:18:35.660,9.41,400.0,6806681,6808717,S,10619553
2024-12-02 10:18:35.660,9.41,100.0,6806697,6808717,S,10619554
2024-12-02 10:18:35.660,9.41,300.0,6807334,6808717,S,10619555
2024-12-02 10:18:35.660,9.41,100.0,6807358,6808717,S,10619556
2024-12-02 10:18:35.660,9.41,800.0,6807485,6808717,S,10619557
2024-12-02 10:18:35.660,9.41,400.0,6807576,6808717,S,10619558
